cls_25
BPAG_0000008901-mRNA-1
BPAG_0000016401-mRNA-1
BPAG_0000016601-mRNA-1
BPAG_0000033701-mRNA-1
BPAG_0000040501-mRNA-1
BPAG_0000050501-mRNA-1
BPAG_0000069201-mRNA-1
BPAG_0000078901-mRNA-1
BPAG_0000092601-mRNA-1
BPAG_0000094001-mRNA-1
BPAG_0000095101-mRNA-1
BPAG_0000097901-mRNA-1
BPAG_0000098901-mRNA-1
BPAG_0000100101-mRNA-1
BPAG_0000106301-mRNA-1
BPAG_0000107501-mRNA-1
BPAG_0000112101-mRNA-1
BPAG_0000133401-mRNA-1
BPAG_0000139901-mRNA-1
BPAG_0000157801-mRNA-1
BPAG_0000158401-mRNA-1
BPAG_0000163401-mRNA-1
BPAG_0000166601-mRNA-1
BPAG_0000167401-mRNA-1
BPAG_0000172401-mRNA-1
BPAG_0000178101-mRNA-1
BPAG_0000193101-mRNA-1
BPAG_0000195001-mRNA-1
BPAG_0000205601-mRNA-1
BPAG_0000215501-mRNA-1
BPAG_0000220201-mRNA-1
BPAG_0000224101-mRNA-1
BPAG_0000224201-mRNA-1
BPAG_0000247401-mRNA-1
BPAG_0000249001-mRNA-1
BPAG_0000278101-mRNA-1
BPAG_0000284001-mRNA-1
BPAG_0000284401-mRNA-1
BPAG_0000286401-mRNA-1
BPAG_0000298501-mRNA-1
BPAG_0000299001-mRNA-1
BPAG_0000299101-mRNA-1
BPAG_0000300701-mRNA-1
BPAG_0000304601-mRNA-1
BPAG_0000310401-mRNA-1
BPAG_0000313801-mRNA-1
BPAG_0000317501-mRNA-1
BPAG_0000329701-mRNA-1
BPAG_0000329801-mRNA-1
BPAG_0000343001-mRNA-1
BPAG_0000350701-mRNA-1
BPAG_0000354301-mRNA-1
BPAG_0000361101-mRNA-1
BPAG_0000373301-mRNA-1
BPAG_0000377301-mRNA-1
BPAG_0000383801-mRNA-1
BPAG_0000385501-mRNA-1
BPAG_0000386901-mRNA-1
BPAG_0000390001-mRNA-1
BPAG_0000402101-mRNA-1
BPAG_0000404401-mRNA-1
BPAG_0000409601-mRNA-1
BPAG_0000413501-mRNA-1
BPAG_0000418501-mRNA-1
BPAG_0000442301-mRNA-1
BPAG_0000449601-mRNA-1
BPAG_0000450101-mRNA-1
BPAG_0000466001-mRNA-1
BPAG_0000466801-mRNA-1
BPAG_0000487801-mRNA-1
BPAG_0000489901-mRNA-1
BPAG_0000497201-mRNA-1
BPAG_0000505501-mRNA-1
BPAG_0000509401-mRNA-1
BPAG_0000512201-mRNA-1
BPAG_0000513401-mRNA-1
BPAG_0000531001-mRNA-1
BPAG_0000534901-mRNA-1
BPAG_0000535501-mRNA-1
BPAG_0000545101-mRNA-1
BPAG_0000547201-mRNA-1
BPAG_0000552601-mRNA-1
BPAG_0000555001-mRNA-1
BPAG_0000559601-mRNA-1
BPAG_0000562201-mRNA-1
BPAG_0000572401-mRNA-1
BPAG_0000576001-mRNA-1
BPAG_0000582801-mRNA-1
BPAG_0000593301-mRNA-1
BPAG_0000599301-mRNA-1
BPAG_0000602201-mRNA-1
BPAG_0000609001-mRNA-1
BPAG_0000624401-mRNA-1
BPAG_0000634601-mRNA-1
BPAG_0000640701-mRNA-1
BPAG_0000657001-mRNA-1
BPAG_0000659801-mRNA-1
BPAG_0000668801-mRNA-1
BPAG_0000671201-mRNA-1
BPAG_0000682901-mRNA-1
BPAG_0000689001-mRNA-1
BPAG_0000695801-mRNA-1
BPAG_0000697001-mRNA-1
BPAG_0000701101-mRNA-1
BPAG_0000710701-mRNA-1
BPAG_0000717401-mRNA-1
BPAG_0000720501-mRNA-1
BPAG_0000725801-mRNA-1
BPAG_0000734501-mRNA-1
BPAG_0000784401-mRNA-1
BPAG_0000797201-mRNA-1
BPAG_0000802401-mRNA-1
BPAG_0000802501-mRNA-1
BPAG_0000806701-mRNA-1
BPAG_0000825601-mRNA-1
BPAG_0000835201-mRNA-1
BPAG_0000835401-mRNA-1
BPAG_0000850201-mRNA-1
BPAG_0000851301-mRNA-1
BPAG_0000868001-mRNA-1
BPAG_0000868701-mRNA-1
BPAG_0000882101-mRNA-1
BPAG_0000882201-mRNA-1
BPAG_0000884801-mRNA-1
BPAG_0000907701-mRNA-1
BPAG_0000907801-mRNA-1
BPAG_0000912201-mRNA-1
BPAG_0000912801-mRNA-1
BPAG_0000912901-mRNA-1
BPAG_0000914501-mRNA-1
BPAG_0000922501-mRNA-1
BPAG_0000951001-mRNA-1
BPAG_0000951201-mRNA-1
BPAG_0001021501-mRNA-1
BPAG_0001024301-mRNA-1
BPAG_0001032501-mRNA-1
BPAG_0001041101-mRNA-1
BPAG_0001052701-mRNA-1
BPAG_0001054801-mRNA-1
BPAG_0001055801-mRNA-1
BPAG_0001060901-mRNA-1
BPAG_0001064701-mRNA-1
BPAG_0001068201-mRNA-1
BPAG_0001077401-mRNA-1
BPAG_0001104101-mRNA-1
BPAG_0001104301-mRNA-1
BPAG_0001105701-mRNA-1
BPAG_0001115201-mRNA-1
BPAG_0001126001-mRNA-1
BPAG_0001127601-mRNA-1
BPAG_0001148701-mRNA-1
BPAG_0001149801-mRNA-1
BPAG_0001152901-mRNA-1
BPAG_0001155001-mRNA-1
BPAG_0001155101-mRNA-1
BPAG_0001163201-mRNA-1
BPAG_0001173401-mRNA-1
BPAG_0001181401-mRNA-1
BPAG_0001193401-mRNA-1
BPAG_0001201601-mRNA-1
BPAG_0001201701-mRNA-1
BPAG_0001203401-mRNA-1
BPAG_0001204401-mRNA-1
BPAG_0001222901-mRNA-1
BPAG_0001230201-mRNA-1
BPAG_0001235801-mRNA-1
BPAG_0001237201-mRNA-1
BPAG_0001239401-mRNA-1
BPAG_0001239501-mRNA-1
BPAG_0001248901-mRNA-1
BPAG_0001254701-mRNA-1
BPAG_0001263501-mRNA-1
BPAG_0001264801-mRNA-1
BPAG_0001270201-mRNA-1
BPAG_0001270301-mRNA-1
BPAG_0001275101-mRNA-1
BPAG_0001279501-mRNA-1
BPAG_0001282701-mRNA-1
BPAG_0001286001-mRNA-1
BPAG_0001286101-mRNA-1
BPAG_0001292501-mRNA-1
BPAG_0001292601-mRNA-1
BPAG_0001297101-mRNA-1
BPAG_0001298301-mRNA-1
BPAG_0001316301-mRNA-1
BPAG_0001318901-mRNA-1
BPAG_0001320501-mRNA-1
BPAG_0001327001-mRNA-1
BPAG_0001336801-mRNA-1
BPAG_0001344001-mRNA-1
BPAG_0001354101-mRNA-1
BPAG_0001366501-mRNA-1
BPAG_0001372001-mRNA-1
BPAG_0001374501-mRNA-1
BPAG_0001392401-mRNA-1
BPAG_0001405001-mRNA-1
BPAG_0001421201-mRNA-1
BPAG_0001423701-mRNA-1
BPAG_0001427901-mRNA-1
BPAG_0001428501-mRNA-1
BPAG_0001448701-mRNA-1
BPAG_0001461101-mRNA-1
BPAG_0001465501-mRNA-1
