cls_33
BPAG_0000080601-mRNA-1
BPAG_0000080801-mRNA-1
BPAG_0000109301-mRNA-1
BPAG_0000196001-mRNA-1
BPAG_0000218001-mRNA-1
BPAG_0000301901-mRNA-1
BPAG_0000311501-mRNA-1
BPAG_0000365101-mRNA-1
BPAG_0000376001-mRNA-1
BPAG_0000408701-mRNA-1
BPAG_0000414801-mRNA-1
BPAG_0000417401-mRNA-1
BPAG_0000494701-mRNA-1
BPAG_0000524101-mRNA-1
BPAG_0000548801-mRNA-1
BPAG_0000556301-mRNA-1
BPAG_0000574901-mRNA-1
BPAG_0000577601-mRNA-1
BPAG_0000578801-mRNA-1
BPAG_0000593601-mRNA-1
BPAG_0000675101-mRNA-1
BPAG_0000704901-mRNA-1
BPAG_0000717001-mRNA-1
BPAG_0000741501-mRNA-1
BPAG_0000747201-mRNA-1
BPAG_0000757101-mRNA-1
BPAG_0000825501-mRNA-1
BPAG_0000842001-mRNA-1
BPAG_0000862801-mRNA-1
BPAG_0000897501-mRNA-1
BPAG_0000947401-mRNA-1
BPAG_0000976201-mRNA-1
BPAG_0001044501-mRNA-1
BPAG_0001067601-mRNA-1
BPAG_0001097501-mRNA-1
BPAG_0001155901-mRNA-1
BPAG_0001227101-mRNA-1
BPAG_0001227201-mRNA-1
BPAG_0001270101-mRNA-1
BPAG_0001329201-mRNA-1
BPAG_0001358001-mRNA-1
BPAG_0001367401-mRNA-1
BPAG_0001371301-mRNA-1
BPAG_0001376001-mRNA-1
BPAG_0001450301-mRNA-1
BPAG_0001455201-mRNA-1
BPAG_0001462201-mRNA-1
