cls_8
BPAG_0000001401-mRNA-1
BPAG_0000003001-mRNA-1
BPAG_0000023001-mRNA-1
BPAG_0000026501-mRNA-1
BPAG_0000045901-mRNA-1
BPAG_0000046901-mRNA-1
BPAG_0000063501-mRNA-1
BPAG_0000064801-mRNA-1
BPAG_0000072801-mRNA-1
BPAG_0000093201-mRNA-1
BPAG_0000107301-mRNA-1
BPAG_0000114201-mRNA-1
BPAG_0000115701-mRNA-1
BPAG_0000128601-mRNA-1
BPAG_0000128701-mRNA-1
BPAG_0000132501-mRNA-1
BPAG_0000181601-mRNA-1
BPAG_0000184501-mRNA-1
BPAG_0000184801-mRNA-1
BPAG_0000188701-mRNA-1
BPAG_0000195901-mRNA-1
BPAG_0000201901-mRNA-1
BPAG_0000212401-mRNA-1
BPAG_0000217701-mRNA-1
BPAG_0000218501-mRNA-1
BPAG_0000225601-mRNA-1
BPAG_0000226601-mRNA-1
BPAG_0000229101-mRNA-1
BPAG_0000250601-mRNA-1
BPAG_0000258301-mRNA-1
BPAG_0000264701-mRNA-1
BPAG_0000280201-mRNA-1
BPAG_0000285801-mRNA-1
BPAG_0000303401-mRNA-1
BPAG_0000326201-mRNA-1
BPAG_0000334301-mRNA-1
BPAG_0000352401-mRNA-1
BPAG_0000365801-mRNA-1
BPAG_0000378801-mRNA-1
BPAG_0000389701-mRNA-1
BPAG_0000391501-mRNA-1
BPAG_0000432401-mRNA-1
BPAG_0000434601-mRNA-1
BPAG_0000437501-mRNA-1
BPAG_0000439101-mRNA-1
BPAG_0000439701-mRNA-1
BPAG_0000445801-mRNA-1
BPAG_0000446701-mRNA-1
BPAG_0000455301-mRNA-1
BPAG_0000466501-mRNA-1
BPAG_0000473001-mRNA-1
BPAG_0000479301-mRNA-1
BPAG_0000482601-mRNA-1
BPAG_0000508001-mRNA-1
BPAG_0000518101-mRNA-1
BPAG_0000519401-mRNA-1
BPAG_0000527601-mRNA-1
BPAG_0000533601-mRNA-1
BPAG_0000537501-mRNA-1
BPAG_0000550501-mRNA-1
BPAG_0000552401-mRNA-1
BPAG_0000561301-mRNA-1
BPAG_0000563401-mRNA-1
BPAG_0000570601-mRNA-1
BPAG_0000580101-mRNA-1
BPAG_0000586001-mRNA-1
BPAG_0000605301-mRNA-1
BPAG_0000608301-mRNA-1
BPAG_0000614801-mRNA-1
BPAG_0000637601-mRNA-1
BPAG_0000641901-mRNA-1
BPAG_0000657001-mRNA-1
BPAG_0000673901-mRNA-1
BPAG_0000690701-mRNA-1
BPAG_0000702601-mRNA-1
BPAG_0000726601-mRNA-1
BPAG_0000728001-mRNA-1
BPAG_0000733401-mRNA-1
BPAG_0000738001-mRNA-1
BPAG_0000766901-mRNA-1
BPAG_0000768101-mRNA-1
BPAG_0000768701-mRNA-1
BPAG_0000772201-mRNA-1
BPAG_0000773101-mRNA-1
BPAG_0000776901-mRNA-1
BPAG_0000798301-mRNA-1
BPAG_0000799901-mRNA-1
BPAG_0000800101-mRNA-1
BPAG_0000808001-mRNA-1
BPAG_0000812201-mRNA-1
BPAG_0000812801-mRNA-1
BPAG_0000813601-mRNA-1
BPAG_0000815601-mRNA-1
BPAG_0000819301-mRNA-1
BPAG_0000826101-mRNA-1
BPAG_0000835301-mRNA-1
BPAG_0000837001-mRNA-1
BPAG_0000837401-mRNA-1
BPAG_0000846301-mRNA-1
BPAG_0000846601-mRNA-1
BPAG_0000856401-mRNA-1
BPAG_0000866001-mRNA-1
BPAG_0000868101-mRNA-1
BPAG_0000868301-mRNA-1
BPAG_0000870601-mRNA-1
BPAG_0000876301-mRNA-1
BPAG_0000883501-mRNA-1
BPAG_0000896001-mRNA-1
BPAG_0000904901-mRNA-1
BPAG_0000909001-mRNA-1
BPAG_0000909101-mRNA-1
BPAG_0000911401-mRNA-1
BPAG_0000912201-mRNA-1
BPAG_0000913401-mRNA-1
BPAG_0000914301-mRNA-1
BPAG_0000922601-mRNA-1
BPAG_0000925401-mRNA-1
BPAG_0000934501-mRNA-1
BPAG_0000950401-mRNA-1
BPAG_0000951601-mRNA-1
BPAG_0000955701-mRNA-1
BPAG_0000963801-mRNA-1
BPAG_0000979101-mRNA-1
BPAG_0000983601-mRNA-1
BPAG_0000994601-mRNA-1
BPAG_0000994701-mRNA-1
BPAG_0000996801-mRNA-1
BPAG_0001000301-mRNA-1
BPAG_0001005501-mRNA-1
BPAG_0001013301-mRNA-1
BPAG_0001015901-mRNA-1
BPAG_0001017601-mRNA-1
BPAG_0001021301-mRNA-1
BPAG_0001025601-mRNA-1
BPAG_0001025701-mRNA-1
BPAG_0001027801-mRNA-1
BPAG_0001027901-mRNA-1
BPAG_0001033601-mRNA-1
BPAG_0001046101-mRNA-1
BPAG_0001046401-mRNA-1
BPAG_0001051701-mRNA-1
BPAG_0001060701-mRNA-1
BPAG_0001060801-mRNA-1
BPAG_0001062401-mRNA-1
BPAG_0001062501-mRNA-1
BPAG_0001073101-mRNA-1
BPAG_0001074001-mRNA-1
BPAG_0001074401-mRNA-1
BPAG_0001074501-mRNA-1
BPAG_0001092401-mRNA-1
BPAG_0001092501-mRNA-1
BPAG_0001096301-mRNA-1
BPAG_0001115301-mRNA-1
BPAG_0001119501-mRNA-1
BPAG_0001134201-mRNA-1
BPAG_0001136001-mRNA-1
BPAG_0001143801-mRNA-1
BPAG_0001145301-mRNA-1
BPAG_0001149601-mRNA-1
BPAG_0001152901-mRNA-1
BPAG_0001153501-mRNA-1
BPAG_0001157901-mRNA-1
BPAG_0001160501-mRNA-1
BPAG_0001161001-mRNA-1
BPAG_0001165001-mRNA-1
BPAG_0001172801-mRNA-1
BPAG_0001176001-mRNA-1
BPAG_0001181301-mRNA-1
BPAG_0001195301-mRNA-1
BPAG_0001215501-mRNA-1
BPAG_0001222001-mRNA-1
BPAG_0001226001-mRNA-1
BPAG_0001233301-mRNA-1
BPAG_0001254601-mRNA-1
BPAG_0001257401-mRNA-1
BPAG_0001265701-mRNA-1
BPAG_0001268901-mRNA-1
BPAG_0001269301-mRNA-1
BPAG_0001276101-mRNA-1
BPAG_0001276201-mRNA-1
BPAG_0001279801-mRNA-1
BPAG_0001281701-mRNA-1
BPAG_0001282501-mRNA-1
BPAG_0001283701-mRNA-1
BPAG_0001289701-mRNA-1
BPAG_0001308901-mRNA-1
BPAG_0001309601-mRNA-1
BPAG_0001312801-mRNA-1
BPAG_0001322901-mRNA-1
BPAG_0001323801-mRNA-1
BPAG_0001326001-mRNA-1
BPAG_0001332301-mRNA-1
BPAG_0001344301-mRNA-1
BPAG_0001350501-mRNA-1
BPAG_0001354101-mRNA-1
BPAG_0001375401-mRNA-1
BPAG_0001375801-mRNA-1
BPAG_0001385201-mRNA-1
BPAG_0001411301-mRNA-1
BPAG_0001416601-mRNA-1
BPAG_0001420201-mRNA-1
BPAG_0001423901-mRNA-1
BPAG_0001427301-mRNA-1
BPAG_0001430901-mRNA-1
BPAG_0001431001-mRNA-1
BPAG_0001447601-mRNA-1
BPAG_0001458801-mRNA-1
BPAG_0001468401-mRNA-1
