cls_13
BPAG_0000224301-mRNA-1
BPAG_0000260601-mRNA-1
BPAG_0000308501-mRNA-1
BPAG_0000317701-mRNA-1
BPAG_0000318301-mRNA-1
BPAG_0000347801-mRNA-1
BPAG_0000389001-mRNA-1
BPAG_0000423101-mRNA-1
BPAG_0000426301-mRNA-1
BPAG_0000433401-mRNA-1
BPAG_0000440601-mRNA-1
BPAG_0000469001-mRNA-1
BPAG_0000474001-mRNA-1
BPAG_0000480901-mRNA-1
BPAG_0000505901-mRNA-1
BPAG_0000548301-mRNA-1
BPAG_0000576801-mRNA-1
BPAG_0000598501-mRNA-1
BPAG_0000636901-mRNA-1
BPAG_0000640901-mRNA-1
BPAG_0000670701-mRNA-1
BPAG_0000888301-mRNA-1
BPAG_0000922901-mRNA-1
BPAG_0000957601-mRNA-1
BPAG_0000985601-mRNA-1
BPAG_0000994801-mRNA-1
BPAG_0001105601-mRNA-1
BPAG_0001107301-mRNA-1
BPAG_0001244701-mRNA-1
BPAG_0001249201-mRNA-1
BPAG_0001333801-mRNA-1
BPAG_0001341701-mRNA-1
BPAG_0001461201-mRNA-1
